id_question,trial_id,n_options,position,position_label,prob,is_first,is_last
MED6A_W34,permutation_2,4,3,D,0.1836,False,True
MED6A_W34,permutation_3,4,0,A,0.2126,True,False
MED6A_W34,permutation_3,4,1,B,0.337,False,False
MED6A_W34,permutation_3,4,2,C,0.2584,False,False
MED6A_W34,permutation_3,4,3,D,0.192,False,True
MED6B_W34,baseline,4,0,A,0.1792,True,False
MED6B_W34,baseline,4,1,B,0.3648,False,False
MED6B_W34,baseline,4,2,C,0.2449,False,False
MED6B_W34,baseline,4,3,D,0.2111,False,True
MED6B_W34,permutation_1,4,0,A,0.1984,True,False
MED6B_W34,permutation_1,4,1,B,0.3736,False,False
MED6B_W34,permutation_1,4,2,C,0.2356,False,False
MED6B_W34,permutation_1,4,3,D,0.1923,False,True
MED6B_W34,permutation_2,4,0,A,0.1951,True,False
MED6B_W34,permutation_2,4,1,B,0.376,False,False
MED6B_W34,permutation_2,4,2,C,0.2353,False,False
MED6B_W34,permutation_2,4,3,D,0.1936,False,True
MED6B_W34,permutation_3,4,0,A,0.1984,True,False
MED6B_W34,permutation_3,4,1,B,0.3736,False,False
MED6B_W34,permutation_3,4,2,C,0.2356,False,False
MED6B_W34,permutation_3,4,3,D,0.1923,False,True
MED6C_W34,baseline,4,0,A,0.196,True,False
MED6C_W34,baseline,4,1,B,0.3493,False,False
MED6C_W34,baseline,4,2,C,0.2477,False,False
MED6C_W34,baseline,4,3,D,0.207,False,True
MED6C_W34,permutation_1,4,0,A,0.221,True,False
MED6C_W34,permutation_1,4,1,B,0.3587,False,False
MED6C_W34,permutation_1,4,2,C,0.2371,False,False
MED6C_W34,permutation_1,4,3,D,0.1832,False,True
MED6C_W34,permutation_2,4,0,A,0.2478,True,False
MED6C_W34,permutation_2,4,1,B,0.3283,False,False
MED6C_W34,permutation_2,4,2,C,0.231,False,False
MED6C_W34,permutation_2,4,3,D,0.193,False,True
MED6C_W34,permutation_3,4,0,A,0.2458,True,False
MED6C_W34,permutation_3,4,1,B,0.3156,False,False
MED6C_W34,permutation_3,4,2,C,0.2458,False,False
MED6C_W34,permutation_3,4,3,D,0.1929,False,True
MED6D_W34,baseline,4,0,A,0.1838,True,False
MED6D_W34,baseline,4,1,B,0.3328,False,False
MED6D_W34,baseline,4,2,C,0.2512,False,False
MED6D_W34,baseline,4,3,D,0.2323,False,True
MED6D_W34,permutation_1,4,0,A,0.1851,True,False
MED6D_W34,permutation_1,4,1,B,0.3274,False,False
MED6D_W34,permutation_1,4,2,C,0.259,False,False
MED6D_W34,permutation_1,4,3,D,0.2286,False,True
MED6D_W34,permutation_2,4,0,A,0.2148,True,False
MED6D_W34,permutation_2,4,1,B,0.3301,False,False
MED6D_W34,permutation_2,4,2,C,0.2453,False,False
MED6D_W34,permutation_2,4,3,D,0.2098,False,True
MED6D_W34,permutation_3,4,0,A,0.1746,True,False
MED6D_W34,permutation_3,4,1,B,0.3162,False,False
MED6D_W34,permutation_3,4,2,C,0.2705,False,False
MED6D_W34,permutation_3,4,3,D,0.2387,False,True
MED6E_W34,baseline,4,0,A,0.19,True,False
MED6E_W34,baseline,4,1,B,0.3467,False,False
MED6E_W34,baseline,4,2,C,0.2497,False,False
MED6E_W34,baseline,4,3,D,0.2136,False,True
MED6E_W34,permutation_1,4,0,A,0.236,True,False
MED6E_W34,permutation_1,4,1,B,0.3251,False,False
MED6E_W34,permutation_1,4,2,C,0.2323,False,False
MED6E_W34,permutation_1,4,3,D,0.2066,False,True
MED6E_W34,permutation_2,4,0,A,0.1933,True,False
MED6E_W34,permutation_2,4,1,B,0.3237,False,False
MED6E_W34,permutation_2,4,2,C,0.2622,False,False
MED6E_W34,permutation_2,4,3,D,0.2208,False,True
MED6E_W34,permutation_3,4,0,A,0.1883,True,False
MED6E_W34,permutation_3,4,1,B,0.3546,False,False
MED6E_W34,permutation_3,4,2,C,0.2437,False,False
MED6E_W34,permutation_3,4,3,D,0.2134,False,True
MED7_W34,baseline,2,0,A,0.5506,True,False
MED7_W34,baseline,2,1,B,0.4494,False,True
MED7_W34,permutation_1,2,0,A,0.5176,True,False
MED7_W34,permutation_1,2,1,B,0.4824,False,True
MED7_W34,permutation_2,2,0,A,0.5176,True,False
MED7_W34,permutation_2,2,1,B,0.4824,False,True
MED7_W34,permutation_3,2,0,A,0.5176,True,False
MED7_W34,permutation_3,2,1,B,0.4824,False,True
BIOTECHA_W34,baseline,2,0,A,0.5718,True,False
BIOTECHA_W34,baseline,2,1,B,0.4282,False,True
BIOTECHA_W34,permutation_1,2,0,A,0.5564,True,False
BIOTECHA_W34,permutation_1,2,1,B,0.4436,False,True
BIOTECHA_W34,permutation_2,2,0,A,0.5564,True,False
BIOTECHA_W34,permutation_2,2,1,B,0.4436,False,True
BIOTECHA_W34,permutation_3,2,0,A,0.5564,True,False
BIOTECHA_W34,permutation_3,2,1,B,0.4436,False,True
BIOTECHB_W34,baseline,2,0,A,0.5545,True,False
BIOTECHB_W34,baseline,2,1,B,0.4455,False,True
BIOTECHB_W34,permutation_1,2,0,A,0.5487,True,False
BIOTECHB_W34,permutation_1,2,1,B,0.4513,False,True
BIOTECHB_W34,permutation_2,2,0,A,0.5487,True,False
BIOTECHB_W34,permutation_2,2,1,B,0.4513,False,True
BIOTECHB_W34,permutation_3,2,0,A,0.5487,True,False
BIOTECHB_W34,permutation_3,2,1,B,0.4513,False,True
BIOTECHC_W34,baseline,2,0,A,0.5603,True,False
BIOTECHC_W34,baseline,2,1,B,0.4397,False,True
BIOTECHC_W34,permutation_1,2,0,A,0.539,True,False
BIOTECHC_W34,permutation_1,2,1,B,0.461,False,True
BIOTECHC_W34,permutation_2,2,0,A,0.539,True,False
BIOTECHC_W34,permutation_2,2,1,B,0.461,False,True
BIOTECHC_W34,permutation_3,2,0,A,0.539,True,False
BIOTECHC_W34,permutation_3,2,1,B,0.461,False,True
BIOTECHD_W34,baseline,2,0,A,0.5429,True,False
BIOTECHD_W34,baseline,2,1,B,0.4571,False,True
BIOTECHD_W34,permutation_1,2,0,A,0.5583,True,False
BIOTECHD_W34,permutation_1,2,1,B,0.4417,False,True
BIOTECHD_W34,permutation_2,2,0,A,0.5583,True,False
BIOTECHD_W34,permutation_2,2,1,B,0.4417,False,True
BIOTECHD_W34,permutation_3,2,0,A,0.5583,True,False
BIOTECHD_W34,permutation_3,2,1,B,0.4417,False,True
BIOTECHE_W34,baseline,2,0,A,0.5,True,False
BIOTECHE_W34,baseline,2,1,B,0.5,False,True
BIOTECHE_W34,permutation_1,2,0,A,0.5137,True,False
BIOTECHE_W34,permutation_1,2,1,B,0.4863,False,True
BIOTECHE_W34,permutation_2,2,0,A,0.5137,True,False
BIOTECHE_W34,permutation_2,2,1,B,0.4863,False,True
BIOTECHE_W34,permutation_3,2,0,A,0.5137,True,False
BIOTECHE_W34,permutation_3,2,1,B,0.4863,False,True
EVOONE_W34,baseline,2,0,A,0.5059,True,False
EVOONE_W34,baseline,2,1,B,0.4941,False,True
EVOONE_W34,permutation_1,2,0,A,0.4359,True,False
EVOONE_W34,permutation_1,2,1,B,0.5641,False,True
EVOONE_W34,permutation_2,2,0,A,0.4359,True,False
EVOONE_W34,permutation_2,2,1,B,0.5641,False,True
EVOONE_W34,permutation_3,2,0,A,0.4359,True,False
EVOONE_W34,permutation_3,2,1,B,0.5641,False,True
EVOTWO_W34,baseline,3,0,A,0.2667,True,False
EVOTWO_W34,baseline,3,1,B,0.3881,False,False
EVOTWO_W34,baseline,3,2,C,0.3452,False,True
EVOTWO_W34,permutation_1,3,0,A,0.2685,True,False
EVOTWO_W34,permutation_1,3,1,B,0.3529,False,False
EVOTWO_W34,permutation_1,3,2,C,0.3786,False,True
EVOTWO_W34,permutation_2,3,0,A,0.2851,True,False
EVOTWO_W34,permutation_2,3,1,B,0.3282,False,False
EVOTWO_W34,permutation_2,3,2,C,0.3867,False,True
EVOTWO_W34,permutation_3,3,0,A,0.2851,True,False
EVOTWO_W34,permutation_3,3,1,B,0.3282,False,False
EVOTWO_W34,permutation_3,3,2,C,0.3867,False,True
EVOTHREE_W34,baseline,2,0,A,0.4533,True,False
EVOTHREE_W34,baseline,2,1,B,0.5467,False,True
EVOTHREE_W34,permutation_1,2,0,A,0.461,True,False
EVOTHREE_W34,permutation_1,2,1,B,0.539,False,True
EVOTHREE_W34,permutation_2,2,0,A,0.461,True,False
EVOTHREE_W34,permutation_2,2,1,B,0.539,False,True
EVOTHREE_W34,permutation_3,2,0,A,0.461,True,False
EVOTHREE_W34,permutation_3,2,1,B,0.539,False,True
EVOPERS3_W34,baseline,3,0,A,0.293,True,False
EVOPERS3_W34,baseline,3,1,B,0.3535,False,False
EVOPERS3_W34,baseline,3,2,C,0.3535,False,True
EVOPERS3_W34,permutation_1,3,0,A,0.251,True,False
EVOPERS3_W34,permutation_1,3,1,B,0.3511,False,False
EVOPERS3_W34,permutation_1,3,2,C,0.3979,False,True
EVOPERS3_W34,permutation_2,3,0,A,0.2987,True,False
EVOPERS3_W34,permutation_2,3,1,B,0.3465,False,False
EVOPERS3_W34,permutation_2,3,2,C,0.3547,False,True
EVOPERS3_W34,permutation_3,3,0,A,0.2987,True,False
EVOPERS3_W34,permutation_3,3,1,B,0.3465,False,False
EVOPERS3_W34,permutation_3,3,2,C,0.3547,False,True
EVOPERS3A_W34,baseline,4,0,A,0.1951,True,False
EVOPERS3A_W34,baseline,4,1,B,0.2751,False,False
EVOPERS3A_W34,baseline,4,2,C,0.3069,False,False
EVOPERS3A_W34,baseline,4,3,D,0.2228,False,True
EVOPERS3A_W34,permutation_1,4,0,A,0.2125,True,False
EVOPERS3A_W34,permutation_1,4,1,B,0.2815,False,False
EVOPERS3A_W34,permutation_1,4,2,C,0.2815,False,False
EVOPERS3A_W34,permutation_1,4,3,D,0.2244,False,True
EVOPERS3A_W34,permutation_2,4,0,A,0.2048,True,False
EVOPERS3A_W34,permutation_2,4,1,B,0.2609,False,False
EVOPERS3A_W34,permutation_2,4,2,C,0.2911,False,False
EVOPERS3A_W34,permutation_2,4,3,D,0.2432,False,True
EVOPERS3A_W34,permutation_3,4,0,A,0.179,True,False
EVOPERS3A_W34,permutation_3,4,1,B,0.2839,False,False
EVOPERS3A_W34,permutation_3,4,2,C,0.3142,False,False
EVOPERS3A_W34,permutation_3,4,3,D,0.2228,False,True
EVOBIOA_W34,baseline,3,0,A,0.2717,True,False
EVOBIOA_W34,baseline,3,1,B,0.3684,False,False
EVOBIOA_W34,baseline,3,2,C,0.3599,False,True
EVOBIOA_W34,permutation_1,3,0,A,0.2439,True,False
EVOBIOA_W34,permutation_1,3,1,B,0.3633,False,False
EVOBIOA_W34,permutation_1,3,2,C,0.3928,False,True
EVOBIOA_W34,permutation_2,3,0,A,0.266,True,False
EVOBIOA_W34,permutation_2,3,1,B,0.3284,False,False
EVOBIOA_W34,permutation_2,3,2,C,0.4056,False,True
EVOBIOA_W34,permutation_3,3,0,A,0.266,True,False
EVOBIOA_W34,permutation_3,3,1,B,0.3284,False,False
EVOBIOA_W34,permutation_3,3,2,C,0.4056,False,True
EVOBIOB_W34,baseline,2,0,A,0.4244,True,False
EVOBIOB_W34,baseline,2,1,B,0.5756,False,True
EVOBIOB_W34,permutation_1,2,0,A,0.4359,True,False
EVOBIOB_W34,permutation_1,2,1,B,0.5641,False,True
EVOBIOB_W34,permutation_2,2,0,A,0.4359,True,False
EVOBIOB_W34,permutation_2,2,1,B,0.5641,False,True
EVOBIOB_W34,permutation_3,2,0,A,0.4359,True,False
EVOBIOB_W34,permutation_3,2,1,B,0.5641,False,True
BIO15_W34,baseline,2,0,A,0.5756,True,False
BIO15_W34,baseline,2,1,B,0.4244,False,True
BIO15_W34,permutation_1,2,0,A,0.5775,True,False
BIO15_W34,permutation_1,2,1,B,0.4225,False,True
BIO15_W34,permutation_2,2,0,A,0.5775,True,False
BIO15_W34,permutation_2,2,1,B,0.4225,False,True
BIO15_W34,permutation_3,2,0,A,0.5775,True,False
BIO15_W34,permutation_3,2,1,B,0.4225,False,True
G1_W34,baseline,3,0,A,0.4797,True,False
G1_W34,baseline,3,1,B,0.2733,False,False
G1_W34,baseline,3,2,C,0.2469,False,True
G1_W34,permutation_1,3,0,A,0.4298,True,False
G1_W34,permutation_1,3,1,B,0.2607,False,False
G1_W34,permutation_1,3,2,C,0.3096,False,True
G1_W34,permutation_2,3,0,A,0.4518,True,False
G1_W34,permutation_2,3,1,B,0.2784,False,False
G1_W34,permutation_2,3,2,C,0.2698,False,True
G1_W34,permutation_3,3,0,A,0.4518,True,False
G1_W34,permutation_3,3,1,B,0.2784,False,False
G1_W34,permutation_3,3,2,C,0.2698,False,True
G2_W34,baseline,3,0,A,0.4469,True,False
G2_W34,baseline,3,1,B,0.2668,False,False
G2_W34,baseline,3,2,C,0.2863,False,True
G2_W34,permutation_1,3,0,A,0.389,True,False
G2_W34,permutation_1,3,1,B,0.2512,False,False
G2_W34,permutation_1,3,2,C,0.3598,False,True
G2_W34,permutation_2,3,0,A,0.389,True,False
G2_W34,permutation_2,3,1,B,0.2512,False,False
G2_W34,permutation_2,3,2,C,0.3598,False,True
G2_W34,permutation_3,3,0,A,0.3999,True,False
G2_W34,permutation_3,3,1,B,0.2444,False,False
G2_W34,permutation_3,3,2,C,0.3557,False,True
HAPPYLIFE_W36,baseline,3,0,A,0.356,True,False
HAPPYLIFE_W36,baseline,3,1,B,0.3069,False,False
HAPPYLIFE_W36,baseline,3,2,C,0.3371,False,True
HAPPYLIFE_W36,permutation_1,3,0,A,0.3832,True,False
HAPPYLIFE_W36,permutation_1,3,1,B,0.3252,False,False
HAPPYLIFE_W36,permutation_1,3,2,C,0.2915,False,True
HAPPYLIFE_W36,permutation_2,3,0,A,0.3976,True,False
HAPPYLIFE_W36,permutation_2,3,1,B,0.2649,False,False
HAPPYLIFE_W36,permutation_2,3,2,C,0.3375,False,True
HAPPYLIFE_W36,permutation_3,3,0,A,0.3805,True,False
HAPPYLIFE_W36,permutation_3,3,1,B,0.3255,False,False
HAPPYLIFE_W36,permutation_3,3,2,C,0.294,False,True
ESSENPOLF1A_W36,baseline,3,0,A,0.3135,True,False
ESSENPOLF1A_W36,baseline,3,1,B,0.3285,False,False
ESSENPOLF1A_W36,baseline,3,2,C,0.358,False,True
ESSENPOLF1A_W36,permutation_1,3,0,A,0.3201,True,False
ESSENPOLF1A_W36,permutation_1,3,1,B,0.3861,False,False
ESSENPOLF1A_W36,permutation_1,3,2,C,0.2938,False,True
ESSENPOLF1A_W36,permutation_2,3,0,A,0.2794,True,False
ESSENPOLF1A_W36,permutation_2,3,1,B,0.3477,False,False
ESSENPOLF1A_W36,permutation_2,3,2,C,0.373,False,True
ESSENPOLF1A_W36,permutation_3,3,0,A,0.2802,True,False
ESSENPOLF1A_W36,permutation_3,3,1,B,0.3515,False,False
ESSENPOLF1A_W36,permutation_3,3,2,C,0.3683,False,True
ESSENPOLF1B_W36,baseline,3,0,A,0.3322,True,False
ESSENPOLF1B_W36,baseline,3,1,B,0.3001,False,False
ESSENPOLF1B_W36,baseline,3,2,C,0.3677,False,True
ESSENPOLF1B_W36,permutation_1,3,0,A,0.3194,True,False
ESSENPOLF1B_W36,permutation_1,3,1,B,0.3563,False,False
ESSENPOLF1B_W36,permutation_1,3,2,C,0.3244,False,True
ESSENPOLF1B_W36,permutation_2,3,0,A,0.287,True,False
ESSENPOLF1B_W36,permutation_2,3,1,B,0.3329,False,False
ESSENPOLF1B_W36,permutation_2,3,2,C,0.3802,False,True
ESSENPOLF1B_W36,permutation_3,3,0,A,0.287,True,False
ESSENPOLF1B_W36,permutation_3,3,1,B,0.3329,False,False
ESSENPOLF1B_W36,permutation_3,3,2,C,0.3802,False,True
ESSENPOLF1C_W36,baseline,3,0,A,0.2875,True,False
ESSENPOLF1C_W36,baseline,3,1,B,0.3133,False,False
ESSENPOLF1C_W36,baseline,3,2,C,0.3992,False,True
ESSENPOLF1C_W36,permutation_1,3,0,A,0.2564,True,False
ESSENPOLF1C_W36,permutation_1,3,1,B,0.3142,False,False
ESSENPOLF1C_W36,permutation_1,3,2,C,0.4294,False,True
ESSENPOLF1C_W36,permutation_2,3,0,A,0.2672,True,False
ESSENPOLF1C_W36,permutation_2,3,1,B,0.3378,False,False
ESSENPOLF1C_W36,permutation_2,3,2,C,0.3949,False,True
ESSENPOLF1C_W36,permutation_3,3,0,A,0.2999,True,False
ESSENPOLF1C_W36,permutation_3,3,1,B,0.3733,False,False
ESSENPOLF1C_W36,permutation_3,3,2,C,0.3268,False,True
ESSENPOLF1D_W36,baseline,3,0,A,0.3025,True,False
ESSENPOLF1D_W36,baseline,3,1,B,0.3297,False,False
ESSENPOLF1D_W36,baseline,3,2,C,0.3678,False,True
ESSENPOLF1D_W36,permutation_1,3,0,A,0.3034,True,False
ESSENPOLF1D_W36,permutation_1,3,1,B,0.3835,False,False
ESSENPOLF1D_W36,permutation_1,3,2,C,0.313,False,True
ESSENPOLF1D_W36,permutation_2,3,0,A,0.3034,True,False
ESSENPOLF1D_W36,permutation_2,3,1,B,0.3835,False,False
ESSENPOLF1D_W36,permutation_2,3,2,C,0.313,False,True
ESSENPOLF1D_W36,permutation_3,3,0,A,0.2693,True,False
ESSENPOLF1D_W36,permutation_3,3,1,B,0.354,False,False
ESSENPOLF1D_W36,permutation_3,3,2,C,0.3768,False,True
ESSENPOLF1E_W36,baseline,3,0,A,0.2934,True,False
ESSENPOLF1E_W36,baseline,3,1,B,0.3299,False,False
ESSENPOLF1E_W36,baseline,3,2,C,0.3767,False,True
ESSENPOLF1E_W36,permutation_1,3,0,A,0.295,True,False
ESSENPOLF1E_W36,permutation_1,3,1,B,0.3909,False,False
ESSENPOLF1E_W36,permutation_1,3,2,C,0.3141,False,True
ESSENPOLF1E_W36,permutation_2,3,0,A,0.2577,True,False
ESSENPOLF1E_W36,permutation_2,3,1,B,0.3494,False,False
ESSENPOLF1E_W36,permutation_2,3,2,C,0.3929,False,True
ESSENPOLF1E_W36,permutation_3,3,0,A,0.2638,True,False
ESSENPOLF1E_W36,permutation_3,3,1,B,0.3523,False,False
ESSENPOLF1E_W36,permutation_3,3,2,C,0.3839,False,True
ESSENPOLF1F_W36,baseline,3,0,A,0.3212,True,False
ESSENPOLF1F_W36,baseline,3,1,B,0.3288,False,False
ESSENPOLF1F_W36,baseline,3,2,C,0.35,False,True
ESSENPOLF1F_W36,permutation_1,3,0,A,0.2817,True,False
ESSENPOLF1F_W36,permutation_1,3,1,B,0.3479,False,False
ESSENPOLF1F_W36,permutation_1,3,2,C,0.3703,False,True
ESSENPOLF1F_W36,permutation_2,3,0,A,0.2817,True,False
ESSENPOLF1F_W36,permutation_2,3,1,B,0.3479,False,False
ESSENPOLF1F_W36,permutation_2,3,2,C,0.3703,False,True
ESSENPOLF1F_W36,permutation_3,3,0,A,0.2964,True,False
ESSENPOLF1F_W36,permutation_3,3,1,B,0.323,False,False
ESSENPOLF1F_W36,permutation_3,3,2,C,0.3806,False,True
ESSENPOLF1G_W36,baseline,3,0,A,0.2985,True,False
ESSENPOLF1G_W36,baseline,3,1,B,0.3153,False,False
ESSENPOLF1G_W36,baseline,3,2,C,0.3863,False,True
ESSENPOLF1G_W36,permutation_1,3,0,A,0.2725,True,False
ESSENPOLF1G_W36,permutation_1,3,1,B,0.3185,False,False
ESSENPOLF1G_W36,permutation_1,3,2,C,0.409,False,True
ESSENPOLF1G_W36,permutation_2,3,0,A,0.2651,True,False
ESSENPOLF1G_W36,permutation_2,3,1,B,0.3431,False,False
ESSENPOLF1G_W36,permutation_2,3,2,C,0.3918,False,True
ESSENPOLF1G_W36,permutation_3,3,0,A,0.2947,True,False
ESSENPOLF1G_W36,permutation_3,3,1,B,0.3554,False,False
ESSENPOLF1G_W36,permutation_3,3,2,C,0.3499,False,True
ESSENPOLF1H_W36,baseline,3,0,A,0.3138,True,False
ESSENPOLF1H_W36,baseline,3,1,B,0.3018,False,False
ESSENPOLF1H_W36,baseline,3,2,C,0.3845,False,True
ESSENPOLF1H_W36,permutation_1,3,0,A,0.3151,True,False
ESSENPOLF1H_W36,permutation_1,3,1,B,0.3598,False,False
ESSENPOLF1H_W36,permutation_1,3,2,C,0.3251,False,True
ESSENPOLF1H_W36,permutation_2,3,0,A,0.3137,True,False
ESSENPOLF1H_W36,permutation_2,3,1,B,0.3391,False,False
ESSENPOLF1H_W36,permutation_2,3,2,C,0.3472,False,True
ESSENPOLF1H_W36,permutation_3,3,0,A,0.2744,True,False
ESSENPOLF1H_W36,permutation_3,3,1,B,0.3233,False,False
ESSENPOLF1H_W36,permutation_3,3,2,C,0.4023,False,True
ESSENPOLF1I_W36,baseline,3,0,A,0.3064,True,False
ESSENPOLF1I_W36,baseline,3,1,B,0.3211,False,False
ESSENPOLF1I_W36,baseline,3,2,C,0.3725,False,True
ESSENPOLF1I_W36,permutation_1,3,0,A,0.2695,True,False
ESSENPOLF1I_W36,permutation_1,3,1,B,0.3354,False,False
ESSENPOLF1I_W36,permutation_1,3,2,C,0.3952,False,True
ESSENPOLF1I_W36,permutation_2,3,0,A,0.2695,True,False
ESSENPOLF1I_W36,permutation_2,3,1,B,0.3354,False,False
ESSENPOLF1I_W36,permutation_2,3,2,C,0.3952,False,True
ESSENPOLF1I_W36,permutation_3,3,0,A,0.2695,True,False
ESSENPOLF1I_W36,permutation_3,3,1,B,0.3354,False,False
ESSENPOLF1I_W36,permutation_3,3,2,C,0.3952,False,True
ESSENBIZF2A_W36,baseline,3,0,A,0.3221,True,False
ESSENBIZF2A_W36,baseline,3,1,B,0.3403,False,False
ESSENBIZF2A_W36,baseline,3,2,C,0.3376,False,True
ESSENBIZF2A_W36,permutation_1,3,0,A,0.3213,True,False
ESSENBIZF2A_W36,permutation_1,3,1,B,0.3698,False,False
ESSENBIZF2A_W36,permutation_1,3,2,C,0.309,False,True
ESSENBIZF2A_W36,permutation_2,3,0,A,0.3284,True,False
ESSENBIZF2A_W36,permutation_2,3,1,B,0.384,False,False
ESSENBIZF2A_W36,permutation_2,3,2,C,0.2876,False,True
ESSENBIZF2A_W36,permutation_3,3,0,A,0.285,True,False
ESSENBIZF2A_W36,permutation_3,3,1,B,0.3519,False,False
ESSENBIZF2A_W36,permutation_3,3,2,C,0.3631,False,True
ESSENBIZF2B_W36,baseline,3,0,A,0.3254,True,False
ESSENBIZF2B_W36,baseline,3,1,B,0.3228,False,False
ESSENBIZF2B_W36,baseline,3,2,C,0.3518,False,True
ESSENBIZF2B_W36,permutation_1,3,0,A,0.3304,True,False
ESSENBIZF2B_W36,permutation_1,3,1,B,0.3518,False,False
ESSENBIZF2B_W36,permutation_1,3,2,C,0.3178,False,True
ESSENBIZF2B_W36,permutation_2,3,0,A,0.3299,True,False
ESSENBIZF2B_W36,permutation_2,3,1,B,0.3767,False,False
ESSENBIZF2B_W36,permutation_2,3,2,C,0.2934,False,True
ESSENBIZF2B_W36,permutation_3,3,0,A,0.2865,True,False
ESSENBIZF2B_W36,permutation_3,3,1,B,0.3428,False,False
ESSENBIZF2B_W36,permutation_3,3,2,C,0.3707,False,True
ESSENBIZF2C_W36,baseline,3,0,A,0.2854,True,False
ESSENBIZF2C_W36,baseline,3,1,B,0.3336,False,False
ESSENBIZF2C_W36,baseline,3,2,C,0.381,False,True
ESSENBIZF2C_W36,permutation_1,3,0,A,0.2834,True,False
ESSENBIZF2C_W36,permutation_1,3,1,B,0.3639,False,False
ESSENBIZF2C_W36,permutation_1,3,2,C,0.3527,False,True
ESSENBIZF2C_W36,permutation_2,3,0,A,0.2629,True,False
ESSENBIZF2C_W36,permutation_2,3,1,B,0.3298,False,False
ESSENBIZF2C_W36,permutation_2,3,2,C,0.4073,False,True
ESSENBIZF2C_W36,permutation_3,3,0,A,0.2623,True,False
ESSENBIZF2C_W36,permutation_3,3,1,B,0.353,False,False
ESSENBIZF2C_W36,permutation_3,3,2,C,0.3847,False,True
ESSENBIZF2D_W36,baseline,3,0,A,0.2963,True,False
ESSENBIZF2D_W36,baseline,3,1,B,0.3546,False,False
ESSENBIZF2D_W36,baseline,3,2,C,0.3491,False,True
ESSENBIZF2D_W36,permutation_1,3,0,A,0.3071,True,False
ESSENBIZF2D_W36,permutation_1,3,1,B,0.3975,False,False
ESSENBIZF2D_W36,permutation_1,3,2,C,0.2954,False,True
ESSENBIZF2D_W36,permutation_2,3,0,A,0.2709,True,False
ESSENBIZF2D_W36,permutation_2,3,1,B,0.3589,False,False
ESSENBIZF2D_W36,permutation_2,3,2,C,0.3703,False,True
ESSENBIZF2D_W36,permutation_3,3,0,A,0.2946,True,False
ESSENBIZF2D_W36,permutation_3,3,1,B,0.3843,False,False
ESSENBIZF2D_W36,permutation_3,3,2,C,0.3211,False,True
ESSENBIZF2E_W36,baseline,3,0,A,0.2754,True,False
ESSENBIZF2E_W36,baseline,3,1,B,0.3482,False,False
ESSENBIZF2E_W36,baseline,3,2,C,0.3764,False,True
ESSENBIZF2E_W36,permutation_1,3,0,A,0.2807,True,False
ESSENBIZF2E_W36,permutation_1,3,1,B,0.3807,False,False
ESSENBIZF2E_W36,permutation_1,3,2,C,0.3386,False,True
ESSENBIZF2E_W36,permutation_2,3,0,A,0.2807,True,False
ESSENBIZF2E_W36,permutation_2,3,1,B,0.3807,False,False
ESSENBIZF2E_W36,permutation_2,3,2,C,0.3386,False,True
ESSENBIZF2E_W36,permutation_3,3,0,A,0.2925,True,False
ESSENBIZF2E_W36,permutation_3,3,1,B,0.3936,False,False
ESSENBIZF2E_W36,permutation_3,3,2,C,0.3138,False,True
ESSENBIZF2F_W36,baseline,3,0,A,0.3118,True,False
ESSENBIZF2F_W36,baseline,3,1,B,0.3293,False,False
ESSENBIZF2F_W36,baseline,3,2,C,0.3589,False,True
ESSENBIZF2F_W36,permutation_1,3,0,A,0.2841,True,False
ESSENBIZF2F_W36,permutation_1,3,1,B,0.3481,False,False
ESSENBIZF2F_W36,permutation_1,3,2,C,0.3677,False,True
ESSENBIZF2F_W36,permutation_2,3,0,A,0.2841,True,False
ESSENBIZF2F_W36,permutation_2,3,1,B,0.3481,False,False
ESSENBIZF2F_W36,permutation_2,3,2,C,0.3677,False,True
ESSENBIZF2F_W36,permutation_3,3,0,A,0.3198,True,False
ESSENBIZF2F_W36,permutation_3,3,1,B,0.3798,False,False
ESSENBIZF2F_W36,permutation_3,3,2,C,0.3004,False,True
ESSENBIZF2G_W36,baseline,3,0,A,0.293,True,False
ESSENBIZF2G_W36,baseline,3,1,B,0.3535,False,False
ESSENBIZF2G_W36,baseline,3,2,C,0.3535,False,True
ESSENBIZF2G_W36,permutation_1,3,0,A,0.3164,True,False
ESSENBIZF2G_W36,permutation_1,3,1,B,0.3817,False,False
ESSENBIZF2G_W36,permutation_1,3,2,C,0.3019,False,True
ESSENBIZF2G_W36,permutation_2,3,0,A,0.3024,True,False
ESSENBIZF2G_W36,permutation_2,3,1,B,0.3706,False,False
ESSENBIZF2G_W36,permutation_2,3,2,C,0.327,False,True
ESSENBIZF2G_W36,permutation_3,3,0,A,0.2724,True,False
ESSENBIZF2G_W36,permutation_3,3,1,B,0.3525,False,False
ESSENBIZF2G_W36,permutation_3,3,2,C,0.3752,False,True
ESSENBIZF2H_W36,baseline,3,0,A,0.2716,True,False
ESSENBIZF2H_W36,baseline,3,1,B,0.3542,False,False
ESSENBIZF2H_W36,baseline,3,2,C,0.3742,False,True
ESSENBIZF2H_W36,permutation_1,3,0,A,0.2825,True,False
ESSENBIZF2H_W36,permutation_1,3,1,B,0.3923,False,False
ESSENBIZF2H_W36,permutation_1,3,2,C,0.3252,False,True
ESSENBIZF2H_W36,permutation_2,3,0,A,0.2595,True,False
ESSENBIZF2H_W36,permutation_2,3,1,B,0.3717,False,False
